order_id,customer_id,order_date,status,total_amount,payment_method,shipping_address
1201,405,2025-10-02 13:16:07.708243,cancelled,8049.03,paypal,"4694 Gregory Wells, New Ericbury, SC 28936"
1202,597,2025-03-07 01:15:40.310771,shipped,2558.92,credit_card,"927 Jackson Knoll Suite 319, South Heather, NH 73609"
1203,373,2025-03-09 10:30:11.669030,shipped,1932.77,credit_card,"Unit 3163 Box 2282, DPO AA 97112"
1204,314,2025-01-25 20:09:39.351719,shipped,5442.68,bank_transfer,"0810 Blankenship Junctions Suite 693, West Isaiah, TX 58198"
1205,965,2025-01-18 09:26:02.117622,pending,1845.9,bank_transfer,"5133 Alisha Lights, Justinborough, NY 05465"
1206,979,2025-10-22 11:29:05.662554,processing,280.92,bank_transfer,"558 Kelly Light, Kathrynborough, UT 01110"
1207,805,2024-11-27 15:13:07.074215,cancelled,5190.34,credit_card,"010 Tracy Drives Suite 638, Lake Tonychester, CA 05053"
1208,38,2025-07-05 10:46:55.425114,delivered,666.23,bank_transfer,"002 Carlson Valley Suite 739, Port David, OH 52902"
1209,154,2025-04-23 22:02:10.145839,processing,141.88,credit_card,"797 Michael Court, East Michael, VA 01990"
1210,183,2025-02-19 14:26:31.700113,cancelled,2990.83,paypal,"341 Scott Inlet Apt. 019, Port Michael, DE 44518"
1211,885,2025-11-01 09:48:41.262650,shipped,1162.08,credit_card,"075 Mark Vista Suite 102, North Cynthia, CA 43005"
1212,104,2025-01-20 12:42:24.355448,pending,4574.61,bank_transfer,"7927 Stephens Mission Apt. 544, Annland, NY 25174"
1213,877,2025-10-24 22:20:10.607440,shipped,2809.95,credit_card,"03388 Decker Hollow, Port Patricia, MD 11181"
1214,670,2025-07-28 19:58:31.718975,processing,5873.98,paypal,"349 Kimberly Island, North Philliptown, IL 84987"
1215,973,2025-08-17 14:28:52.484673,pending,5811.01,credit_card,"Unit 2998 Box 4866, DPO AA 78287"
1216,885,2024-11-22 03:07:04.506847,processing,1676.33,credit_card,"75887 Thompson Corner Suite 096, West Michaelberg, NV 86243"
1217,474,2025-05-11 06:19:05.281693,pending,2002.18,credit_card,"4500 Heidi Parkways Suite 901, Donnaberg, CO 55405"
1218,966,2025-06-09 21:53:32.925635,shipped,631.11,bank_transfer,"57074 Karen Inlet, Perezville, GA 05784"
1219,422,2025-08-14 08:44:50.062530,cancelled,3663.62,bank_transfer,"585 James Plain Suite 689, Port Rhondamouth, NC 89789"
1220,888,2025-07-12 12:10:00.720007,cancelled,217.67,bank_transfer,"9167 Bell Lane, West Katie, IL 13266"
1221,697,2025-07-08 17:43:16.540252,pending,2914.35,credit_card,"6607 Theresa Camp, Johnfort, SC 63532"
1222,866,2025-06-17 08:27:02.492976,delivered,3204.22,bank_transfer,"012 West Squares Suite 970, West Jessica, VA 86174"
1223,292,2025-07-17 04:48:22.643198,shipped,704.91,credit_card,"298 Ronald Trail Apt. 306, Port Tammy, UT 12356"
1224,168,2024-11-18 09:35:10.996266,shipped,467.21,credit_card,"480 Lee Meadows, West Davidport, MP 44428"
1225,274,2025-08-19 01:10:41.188186,pending,1675.28,paypal,"0859 Joshua Mission Apt. 935, North Kimberly, NE 43932"
1226,588,2025-01-21 06:17:37.149193,shipped,573.12,bank_transfer,"746 Morgan Drives, Kerrihaven, WY 34338"
1227,958,2024-12-30 02:23:20.294689,pending,3082.83,paypal,"103 David Drive, New Kyle, NJ 03458"
1228,600,2025-03-28 15:03:47.803371,shipped,1259.49,paypal,"1986 Michelle Drives Apt. 293, Robertohaven, ND 87442"
1229,757,2025-01-18 03:48:25.665182,delivered,3747.93,paypal,"3522 James Curve Suite 376, Aliciabury, KY 03706"
1230,634,2025-01-20 02:54:54.091182,pending,670.18,credit_card,"101 Stacey Ways, Port Kenneth, IN 07435"
1231,246,2025-07-07 09:32:02.481768,cancelled,4328.09,credit_card,"60653 Cole Estate Apt. 484, West Donnaburgh, MO 09377"
1232,246,2025-01-18 01:40:26.223999,processing,1162.08,bank_transfer,"032 John Harbors Apt. 300, Mariatown, PR 38530"
1233,693,2024-12-15 11:33:45.484145,delivered,2683.55,paypal,"528 Fernando Glens Suite 286, Port Emilyville, HI 73080"
1234,482,2025-10-02 17:33:54.102648,cancelled,3035.4,bank_transfer,"7148 Michael Gateway, Lake James, DC 63111"
1235,838,2025-10-11 01:19:21.546435,shipped,219.63,credit_card,"04033 Evelyn Island, New Kellytown, IL 72754"
1236,220,2025-10-06 02:57:57.281733,shipped,6905.76,bank_transfer,"PSC 2508, Box 2729, APO AP 06128"
1237,352,2025-07-15 15:40:36.686706,delivered,1260.82,bank_transfer,"01321 Angela Freeway, Longmouth, ME 96207"
1238,866,2025-04-17 01:04:26.064564,processing,3816.68,paypal,"8967 Andre Pines, Fischermouth, TX 19980"
1239,45,2025-01-04 06:17:54.979544,shipped,1365.69,credit_card,"78453 David Mount Apt. 920, Craigbury, RI 35860"
1240,368,2025-09-10 12:56:50.363157,cancelled,2769.82,credit_card,"1099 Turner Manor Suite 831, Joelchester, WA 15814"
1241,768,2025-04-01 03:18:57.496965,shipped,1417.64,credit_card,"USCGC Callahan, FPO AE 81122"
1242,173,2025-09-03 03:47:25.372379,shipped,2952.0,credit_card,"014 Rangel Camp Suite 610, New Andrewview, TN 23162"
1243,498,2025-10-12 08:33:28.043355,cancelled,426.08,bank_transfer,"26200 Erin Junctions Suite 594, West Adamshire, AS 56683"
1244,641,2024-11-23 08:05:05.415759,processing,1060.11,credit_card,"5677 Emily Forges Suite 805, South Sandra, WV 30982"
1245,426,2025-07-07 13:39:15.412314,cancelled,2114.54,paypal,"736 Cox Pass, Michaelhaven, AR 25240"
1246,696,2025-05-25 10:23:32.768580,processing,4328.8,credit_card,"996 Garcia Ford, East Tinaville, PW 41643"
1247,939,2025-06-28 09:57:54.787826,pending,2949.88,credit_card,"59097 Taylor Via Suite 451, West Mary, MO 67344"
1248,311,2025-02-09 04:55:24.167960,processing,875.28,paypal,"475 Brooks Lane Apt. 140, Jessicaville, CO 88553"
1249,125,2025-10-29 05:33:28.078032,delivered,142.14,bank_transfer,"863 Nguyen Ferry, Ernestville, NH 38856"
1250,466,2025-09-11 04:03:48.522631,cancelled,4229.19,bank_transfer,"6205 Kimberly Light Apt. 542, East Jose, CA 01742"
1251,825,2025-10-05 10:42:55.487915,shipped,4006.28,credit_card,"USNS Hamilton, FPO AA 03761"
1252,915,2025-09-16 19:02:14.016822,pending,5611.8,bank_transfer,"90116 Christine Ways Suite 509, Evantown, KY 70615"
1253,385,2025-08-08 10:08:42.897052,processing,615.73,paypal,"Unit 2842 Box 6025, DPO AE 19871"
1254,487,2025-05-23 08:22:44.872688,cancelled,639.12,credit_card,"250 Roberts Pass Apt. 375, Lake Brian, FL 81375"
1255,402,2024-11-29 09:48:50.163686,cancelled,4846.95,credit_card,"6562 Justin Squares, Katherinehaven, SD 67634"
1256,225,2025-11-02 04:47:20.141244,processing,2136.26,credit_card,"5739 Jacob Valley, Huffmanborough, KY 69105"
1257,112,2025-04-17 04:12:19.253390,delivered,3322.44,paypal,"2623 Braun Squares Apt. 360, Port Christopherborough, FL 03305"
1258,515,2025-06-26 07:51:43.829060,cancelled,706.74,credit_card,"22427 Miller Expressway Apt. 544, Thomasbury, OH 75032"
1259,811,2025-08-08 13:00:44.805605,pending,73.21,paypal,"5683 Watson Turnpike, East Rebecca, NJ 51464"
1260,339,2025-01-03 12:24:55.598450,cancelled,2903.14,paypal,"47404 Scott Square, South Jamesfort, RI 69204"
1261,575,2025-03-26 20:46:32.964687,shipped,4767.2,paypal,"2089 Logan Canyon, Grayberg, DE 72176"
1262,762,2025-04-06 16:58:36.870354,pending,2706.0,paypal,"737 Jimmy Skyway Suite 874, Kellybury, MS 41745"
1263,336,2025-03-12 10:37:30.972971,cancelled,297.23,bank_transfer,"24095 Jones River Suite 598, Rodriguezmouth, NH 09990"
1264,768,2025-06-27 18:56:55.536346,shipped,3789.5,paypal,"053 Jones Square Suite 737, North Tylerstad, VA 17195"
1265,594,2025-02-09 00:13:39.990476,delivered,728.22,bank_transfer,"40620 Barker Place Apt. 204, Bradfordborough, TN 87504"
1266,538,2025-05-16 23:18:49.716643,shipped,128.54,paypal,"783 Mccarthy Manors, North Charlesville, MA 46011"
1267,777,2025-08-13 15:58:30.812022,delivered,822.3,bank_transfer,"24054 Paul Tunnel, Lake Johnfurt, MS 43017"
1268,514,2025-04-28 05:27:31.751329,shipped,460.41,bank_transfer,"151 Jessica Mountain Apt. 640, East Emmamouth, VT 15833"
1269,689,2025-01-02 10:22:09.633700,processing,5399.82,bank_transfer,"PSC 3996, Box 7763, APO AA 69536"
1270,249,2025-01-17 02:38:32.899846,cancelled,2206.53,bank_transfer,"2182 Jo Place Apt. 841, Lake Mark, MA 89556"
1271,104,2025-01-20 09:37:01.973556,delivered,1511.88,credit_card,"762 Carla Shore, Petersonland, UT 33684"
1272,835,2025-02-05 09:36:30.513144,cancelled,1491.41,credit_card,"Unit 4094 Box 7355, DPO AE 58023"
1273,463,2025-10-20 07:09:34.853831,processing,3940.22,bank_transfer,"6935 Mooney Rue, Lake Eric, CT 76741"
1274,723,2025-09-18 10:05:01.322254,cancelled,3085.04,bank_transfer,"PSC 1204, Box 2439, APO AA 49364"
1275,276,2025-06-03 02:47:47.779773,shipped,718.62,bank_transfer,"903 Tommy Camp, North Christinaborough, WI 18748"
1276,223,2025-05-26 07:17:42.574918,pending,2798.61,paypal,"Unit 6359 Box 8349, DPO AA 73736"
1277,93,2025-05-31 14:51:16.864663,pending,1054.68,paypal,"871 Caldwell Plains, East Elizabethland, WV 05620"
1278,111,2025-10-26 10:11:00.584211,pending,812.43,credit_card,"24466 Rachel Knoll Suite 096, Lake Tammychester, WI 30473"
1279,227,2025-06-26 12:52:57.792431,shipped,678.14,paypal,"7499 Carter Junction, Peterhaven, FL 91394"
1280,791,2025-07-28 02:51:48.218618,processing,4881.98,credit_card,"810 Charles Corners, Port Mary, WV 11738"
1281,668,2025-05-07 14:07:25.163606,pending,576.53,bank_transfer,"Unit 7809 Box 7709, DPO AP 67597"
1282,428,2025-09-13 08:08:22.033665,delivered,1225.7,paypal,"7699 Heather Mews Suite 357, Jeffreyshire, NV 20771"
1283,589,2025-10-08 02:53:56.340932,processing,1132.77,paypal,"3216 Stefanie Drive Suite 985, North Daniel, AR 72515"
1284,425,2025-01-03 17:38:25.507718,processing,570.66,paypal,"8592 Stacey Courts Apt. 645, Lake Kevinhaven, PA 93425"
1285,553,2024-11-15 10:49:44.320276,delivered,831.42,bank_transfer,"8275 Castillo Row Suite 936, Smithburgh, WA 02605"
1286,839,2025-01-16 02:38:44.574594,pending,2450.58,bank_transfer,"927 James Streets Suite 012, Bellmouth, FM 13781"
1287,743,2025-01-20 01:43:02.743878,cancelled,1162.08,paypal,"230 Rogers Throughway Suite 099, North Lisashire, GU 20739"
1288,868,2025-07-30 15:10:02.605259,cancelled,2352.39,bank_transfer,"872 Wright Spurs, North Amandastad, IL 79544"
1289,712,2025-07-01 22:15:46.853692,processing,1951.92,bank_transfer,"75438 Sarah Tunnel Suite 634, Bakerhaven, CO 31129"
1290,714,2025-03-27 21:33:04.462895,processing,2544.02,bank_transfer,"4172 Taylor Passage Suite 276, New Judytown, NC 58260"
1291,278,2025-05-27 19:31:11.502846,processing,4089.36,bank_transfer,"0824 Jennifer Well Apt. 577, Port Richardport, AR 73306"
1292,853,2025-07-19 11:29:50.497096,cancelled,2795.07,bank_transfer,"5643 Samuel Springs Apt. 863, Brianmouth, CO 01641"
1293,804,2025-07-27 06:46:33.034990,cancelled,6817.02,paypal,"3625 Gabrielle Pass Apt. 017, Laurafurt, OH 30988"
1294,253,2025-08-19 02:09:12.458963,delivered,3662.58,bank_transfer,"29974 Alexander Crest, East Christinaton, AL 32841"
1295,99,2025-04-28 11:04:43.210690,shipped,867.79,paypal,"01290 Benjamin Highway, Port Kevinport, GA 54289"
1296,575,2025-04-27 12:05:14.424111,processing,3778.23,bank_transfer,"Unit 7636 Box 8414, DPO AP 37078"
1297,99,2024-12-07 18:05:42.862419,pending,3275.76,paypal,"085 Miller Plains Apt. 797, Theresashire, MS 04860"
1298,336,2024-12-24 23:23:09.047521,shipped,125.97,credit_card,"26704 Molina Shoal Apt. 940, Port Cassie, FL 82390"
1299,398,2025-04-07 19:09:27.990521,processing,3485.14,credit_card,"Unit 9865 Box 9336, DPO AP 88723"
1300,103,2024-11-15 22:58:36.292741,cancelled,2661.21,paypal,"Unit 7511 Box 1451, DPO AA 40159"
1301,609,2025-03-06 13:53:58.404549,shipped,1629.2,paypal,"04728 House Pines Suite 935, Lake Donaldfurt, IL 25848"
1302,80,2025-08-02 17:02:55.271308,pending,317.9,paypal,"5962 Sean Extensions Suite 771, East Coryhaven, FL 00858"
1303,889,2025-01-25 02:34:06.244148,delivered,2021.98,credit_card,"7406 Meyer Dale, North Ginamouth, NH 03925"
1304,65,2025-04-05 09:19:09.026258,processing,1006.26,credit_card,"31438 Rebecca Junctions, Devinbury, ND 95400"
1305,172,2025-04-16 07:20:09.367344,pending,334.98,credit_card,"51702 Mark Ranch Suite 967, Port Timothy, NY 73507"
1306,177,2025-09-30 18:47:57.242239,cancelled,1734.45,bank_transfer,"9657 Hill Hollow Apt. 714, Port Luis, CT 10566"
1307,386,2025-10-25 20:00:03.812749,processing,3668.81,credit_card,"28622 Dickerson Mews, Port Mark, CA 17744"
1308,982,2025-02-17 09:01:18.354464,delivered,2417.92,credit_card,"53382 Adkins Wells Suite 296, South Matthew, FL 46044"
1309,415,2025-04-28 05:10:34.603302,delivered,1947.14,credit_card,"3785 Colon Crest, Port Loretta, NE 49257"
1310,365,2025-09-21 21:30:09.976089,delivered,5358.19,bank_transfer,"609 Hayes Extensions Suite 401, East Jamesmouth, NE 55063"
1311,721,2024-11-22 22:21:40.722310,delivered,2480.23,paypal,"17818 Paul Drives, South Kevin, MS 83470"
1312,202,2025-08-23 13:33:01.894963,shipped,1781.76,paypal,"8911 Joshua Flat Apt. 901, Oliverton, NM 96569"
1313,752,2024-11-23 16:19:24.496850,pending,4459.41,credit_card,"0218 Camacho Ferry, Port Sheila, NE 14579"
1314,510,2025-06-20 10:36:26.359748,processing,4425.97,credit_card,"3064 Ritter Via Suite 628, Christinabury, MT 92808"
1315,319,2024-12-20 09:26:38.385968,shipped,910.46,bank_transfer,"9712 Jason Expressway, North Maria, CT 56533"
1316,55,2024-12-29 22:21:17.123911,delivered,426.1,bank_transfer,"93743 Robert Circles, West Melissa, OR 99865"
1317,758,2025-08-18 19:20:17.421678,cancelled,924.3,credit_card,"4026 Dudley Pine Apt. 117, New Suzannechester, MI 63191"
1318,5,2025-03-01 13:55:33.579949,delivered,2188.81,credit_card,"27889 Roth Village, Rowlandbury, AS 53893"
1319,640,2025-09-08 19:55:53.501871,delivered,3809.75,credit_card,"93033 Samantha Gardens Apt. 470, North Ronaldland, IL 81532"
1320,701,2025-11-01 18:08:33.081482,pending,1554.93,credit_card,"40415 Nixon Neck Suite 481, Larsenhaven, MN 10358"
1321,748,2025-05-22 15:10:18.363815,processing,2428.28,paypal,"2323 Angela Green Apt. 202, South Kimton, AR 53323"
1322,644,2025-10-11 23:35:27.883993,pending,3070.06,paypal,"799 April Green Suite 309, Jennifermouth, NJ 94266"
1323,309,2024-12-20 02:11:01.755761,delivered,1182.54,bank_transfer,"323 Taylor Parkways, Jaredstad, OH 61086"
1324,213,2024-11-28 15:44:31.975145,pending,5763.56,paypal,"USS Kim, FPO AA 19570"
1325,88,2025-01-23 11:46:24.614184,cancelled,8467.03,paypal,"18208 Shawn Ports Suite 560, South Christopher, VT 37681"
1326,3,2025-04-24 03:38:02.687533,delivered,2250.84,bank_transfer,"1607 Perez Points, North Tara, HI 79325"
1327,326,2025-03-17 06:29:31.332799,shipped,3574.01,paypal,"39666 Reynolds Terrace, Patrickview, WI 16604"
1328,693,2025-02-05 18:31:58.832422,cancelled,143.56,paypal,"166 Burns Stream, Port Charles, MS 97179"
1329,332,2025-02-28 00:17:44.740952,shipped,3927.7,paypal,"79389 Gregory Pines Apt. 186, North Taylor, MI 25243"
1330,643,2025-10-23 18:02:28.463726,shipped,1153.32,bank_transfer,"62621 Deanna Falls, Robertview, NM 98122"
1331,121,2025-10-03 13:29:50.925940,pending,280.92,bank_transfer,"922 Haynes Crescent Apt. 507, New Robert, AS 23351"
1332,918,2024-12-04 14:15:52.678961,cancelled,4657.2,bank_transfer,"165 Dakota Ranch Suite 176, South Hannahfort, PW 84653"
1333,482,2024-12-29 02:55:05.342426,delivered,1830.96,credit_card,"816 Ferguson Field, North Nicholas, MD 20742"
1334,212,2025-09-26 05:17:13.574883,shipped,1620.2,bank_transfer,"3130 Anthony Parkway Apt. 446, Port Paul, AR 27734"
1335,715,2025-02-07 01:36:36.834377,delivered,5488.83,paypal,"30540 Heath Plains, Pottston, MD 46610"
1336,950,2024-12-23 11:30:04.896239,cancelled,7088.77,paypal,"2618 Hodges Brook, Emilyton, IL 33247"
1337,856,2025-01-10 22:44:05.021231,processing,1327.77,paypal,"92438 Stephens Row, Dawnfurt, ME 76479"
1338,398,2025-05-20 12:18:55.492460,shipped,2449.98,bank_transfer,"0060 Jackson Gateway Apt. 344, Kathleenhaven, ND 39424"
1339,934,2025-09-12 12:54:50.830143,shipped,4303.37,credit_card,"46731 Dave Highway, New Theresaville, SD 63833"
1340,833,2025-10-29 19:21:57.092322,delivered,3315.55,credit_card,"023 James Expressway Suite 274, West Sandraton, WI 93238"
1341,680,2025-06-03 08:42:08.776629,cancelled,394.0,bank_transfer,"4302 Benson Shoal, West Kristen, NY 12693"
1342,351,2025-11-12 20:35:51.356431,pending,3790.09,credit_card,"896 Fisher Walks Apt. 035, New Carlton, SC 98008"
1343,333,2025-07-06 12:36:51.209600,pending,1634.4,credit_card,"1488 Todd Springs, South Derrick, OK 79335"
1344,454,2025-05-12 18:49:10.615870,pending,2703.54,credit_card,"0502 Adkins Village, South Georgeborough, ID 65751"
1345,196,2025-08-02 16:39:38.308353,pending,3242.32,bank_transfer,"91217 Perry Station, South Timothyburgh, NC 10981"
1346,499,2025-04-21 16:33:41.416166,pending,1485.68,credit_card,"63281 Anna Tunnel, West Todd, IA 48722"
1347,798,2025-08-27 04:37:45.200060,delivered,2110.19,bank_transfer,"16959 Martinez Fork Apt. 495, Port Andrewbury, PW 23777"
1348,113,2025-08-24 00:47:59.222696,cancelled,2613.67,bank_transfer,"45238 Baker Fords, East Travisfort, IA 40134"
1349,378,2025-02-05 18:16:48.935082,shipped,1353.54,bank_transfer,"061 James Glens Apt. 463, Davidfurt, VT 84965"
1350,755,2025-05-10 09:53:11.021529,shipped,4137.91,credit_card,"8647 Lewis Streets, North Marcstad, IA 45303"
1351,281,2025-09-04 01:23:44.626222,pending,834.27,credit_card,"458 Dawn Tunnel Apt. 452, Port Cole, NJ 79970"
1352,79,2025-03-02 18:01:03.219647,processing,2278.87,credit_card,"168 Pamela Mountains Suite 901, Port Makaylabury, SD 59925"
1353,398,2025-05-01 02:32:09.927230,cancelled,1682.22,credit_card,"USNV Pacheco, FPO AE 52381"
1354,839,2025-02-15 04:09:12.805167,pending,196.45,paypal,"PSC 3446, Box 1900, APO AA 78693"
1355,545,2024-11-25 07:16:52.301428,processing,930.04,bank_transfer,"93951 Mendoza Ports, Clinechester, MN 71344"
1356,561,2025-08-17 21:26:03.416748,processing,4445.09,bank_transfer,"9718 Hodges Ways, Mahoneybury, NM 55475"
1357,348,2025-10-20 13:47:30.831255,delivered,1634.4,credit_card,"072 Daniel Lakes Suite 943, North Ambertown, FM 94180"
1358,129,2025-10-31 08:24:24.816744,pending,6228.73,paypal,"779 Brewer Road Suite 784, Bethanyland, AK 02097"
1359,857,2025-06-17 15:36:00.129361,shipped,937.58,bank_transfer,"351 Ferguson Ville, New Deanna, PW 16705"
1360,274,2025-02-13 14:05:01.845630,shipped,5447.04,paypal,"8354 Zachary Well, East Charles, NH 36134"
1361,54,2025-05-07 05:23:21.044001,pending,1831.4,bank_transfer,"147 Bullock Unions Suite 603, South Andrewstad, MN 37297"
1362,454,2025-04-25 11:21:55.703289,shipped,3093.3,paypal,"557 Stewart Trail, East Jennifer, WV 72840"
1363,410,2025-04-17 07:50:49.655590,pending,3087.52,bank_transfer,"468 Michael Trail Apt. 082, Johnhaven, TX 58910"
1364,743,2025-09-05 01:47:10.585882,shipped,4311.01,bank_transfer,"9353 Myers Manors, South Bethanytown, SD 76674"
1365,471,2025-05-02 11:30:38.415436,shipped,1511.71,paypal,"61379 Russell Gardens, North Maria, TN 68680"
1366,874,2025-08-02 00:07:12.443803,delivered,787.24,paypal,"766 Mason Points, Lake Jasontown, CA 27416"
1367,743,2025-06-25 01:09:09.939737,cancelled,3595.68,bank_transfer,"PSC 3982, Box 1911, APO AE 14971"
1368,329,2025-08-23 16:42:16.865604,cancelled,1888.87,paypal,"4530 Webb Crescent Suite 277, North Jason, MP 16174"
1369,731,2024-12-02 10:08:21.889927,delivered,8628.34,credit_card,"007 Terry Fords, South Bobbyview, TN 47724"
1370,134,2025-07-13 07:01:12.663374,cancelled,3305.99,credit_card,"0364 Lacey Trail, Weberfurt, MH 10827"
1371,104,2025-11-13 23:25:30.982197,processing,3889.38,paypal,"035 Schroeder Springs, New Emilytown, IA 82340"
1372,258,2025-03-25 14:50:08.808711,cancelled,3457.24,credit_card,"98362 Holmes Court, Julieburgh, IN 91208"
1373,913,2025-03-01 05:36:54.491364,shipped,2354.7,credit_card,"74757 Smith Road Suite 180, Annaside, VI 17380"
1374,860,2025-02-04 16:29:08.628480,pending,1365.94,paypal,"404 Thomas Garden, Sarahton, NH 52891"
1375,159,2025-11-05 21:02:21.428759,processing,666.23,credit_card,"39355 Bird Square, Emmahaven, PA 32626"
1376,89,2024-11-26 07:33:30.671084,pending,1527.93,paypal,"PSC 9795, Box 9896, APO AP 04694"
1377,120,2025-07-18 19:00:02.201845,shipped,4920.17,credit_card,"8655 Joshua Plains, South Rodneyton, AS 72895"
1378,194,2025-03-21 13:57:17.349227,delivered,3361.98,bank_transfer,"4477 Dorothy Fords Apt. 292, Ricechester, GU 12621"
1379,142,2025-07-26 00:28:48.391905,pending,6357.09,paypal,"08148 Rachel Mountains, Haleychester, FL 15367"
